year,stage,rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,PCS_points
2020,2,Giacomo Nizzolo,151,0,mountain,4066,185.0,1204,Sprint,9.7873,31,148
2020,2,Max Walscheid,152,0,mountain,4066,185.0,280,Sprint,9.7873,13,213
2020,2,William Bonnet,153,0,mountain,4066,185.0,0,Classic,9.7873,4,10
2020,2,Sam Bewley,154,0,mountain,4066,185.0,0,TT,9.7873,0,10
2020,2,André Greipel,155,0,mountain,4066,185.0,0,Sprint,9.7873,158,0
2020,2,Clément Russo,156,0,mountain,4066,185.0,453,Classic,9.7873,1,54
2020,2,Forbidden,157,0,mountain,4066,185.0,0,TT,9.7873,0,0
2020,2,Steff Cras,158,0,mountain,4066,185.0,425,GC,9.7873,1,46
2020,2,Nikias Arndt,159,0,mountain,4066,185.0,1595,Hills,9.7873,7,10
2020,2,Roger Kluge,160,0,mountain,4066,185.0,0,Sprint,9.7873,5,0
2020,2,Bryan Coquard,161,0,mountain,4066,185.0,145,Sprint,9.7873,55,317
2020,2,Mathieu Burgaudeau,162,0,mountain,4066,185.0,616,Hills,9.7873,5,35
2020,2,Forbidden,163,0,mountain,4066,185.0,0,GC,9.7873,0,0
2020,2,Fabien Grellier,164,0,mountain,4066,185.0,1954,Classic,9.7873,0,0
2020,2,Simone Consonni,165,0,mountain,4066,185.0,692,Classic,9.7873,3,41
2020,2,Jérôme Cousin,166,0,mountain,4066,185.0,0,GC,9.7873,2,0
2020,2,Cees Bol,167,0,mountain,4066,185.0,396,Sprint,9.7873,6,136
2020,2,Sam Bennett,168,0,mountain,4066,185.0,1529,Sprint,9.7873,71,12
2020,2,Niccolò Bonifazio,169,0,mountain,4066,185.0,0,Sprint,9.7873,21,16
2020,2,Kévin Reza,170,0,mountain,4066,185.0,0,Hills,9.7873,0,0
2020,2,Frederik Frison,171,0,mountain,4066,185.0,1065,Classic,9.7873,0,25
2020,2,Forbidden,172,0,mountain,4066,185.0,0,Classic,9.8607,0,0
2020,2,Caleb Ewan,173,0,mountain,4066,185.0,0,Sprint,9.8607,65,70
2020,3,Caleb Ewan,1,1,hilly,3003,198.0,0,Sprint,0.0,65,70
2020,3,Sam Bennett,2,0,hilly,3003,198.0,1529,Sprint,0.0,71,12
2020,3,Giacomo Nizzolo,3,0,hilly,3003,198.0,1204,Sprint,0.0,31,148
2020,3,Hugo Hofstetter,4,0,hilly,3003,198.0,306,Classic,0.0,3,196
2020,3,Peter Sagan,5,0,hilly,3003,198.0,0,Classic,0.0,121,0
2020,3,Edward Theuns,6,0,hilly,3003,198.0,565,Classic,0.0,10,74
2020,3,Cees Bol,7,0,hilly,3003,198.0,396,Sprint,0.0,6,136
2020,3,Matteo Trentin,8,0,hilly,3003,198.0,73,Classic,0.0,32,295
2020,3,Bryan Coquard,9,0,hilly,3003,198.0,145,Sprint,0.0,55,317
2020,3,Niccolò Bonifazio,10,0,hilly,3003,198.0,0,Sprint,0.0,21,16
2020,3,Luka Mezgec,11,0,hilly,3003,198.0,760,Hills,0.0,19,31
2020,3,Forbidden,12,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Jonas Koch,13,0,hilly,3003,198.0,1600,Hills,0.0,0,38
2020,3,Jack Bauer,14,0,hilly,3003,198.0,0,TT,0.0,6,25
2020,3,Alexander Kristoff,15,0,hilly,3003,198.0,633,Classic,0.0,98,380
2020,3,Hugo Houle,16,0,hilly,3003,198.0,812,GC,0.0,3,25
2020,3,Marc Soler,17,0,hilly,3003,198.0,141,Climber,0.0,11,184
2020,3,Page not found,18,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Jasper Stuyven,19,0,hilly,3003,198.0,65,Classic,0.0,9,540
2020,3,Simone Consonni,20,0,hilly,3003,198.0,692,Classic,0.0,3,41
2020,3,Damiano Caruso,21,0,hilly,3003,198.0,188,GC,0.0,8,273
2020,3,Tadej Pogačar,22,0,hilly,3003,198.0,1,Climber,0.0,117,1770
2020,3,Jan Polanc,23,0,hilly,3003,198.0,0,GC,0.0,4,376
2020,3,Clément Venturini,24,0,hilly,3003,198.0,77,Classic,0.0,5,477
2020,3,Oliver Naesen,25,0,hilly,3003,198.0,357,Classic,0.0,5,107
2020,3,Clément Russo,26,0,hilly,3003,198.0,453,Classic,0.0,1,54
2020,3,Daniel Oss,27,0,hilly,3003,198.0,0,Classic,0.0,2,0
2020,3,Omar Fraile,28,0,hilly,3003,198.0,1948,Climber,0.0,8,15
2020,3,Guillaume Martin,29,0,hilly,3003,198.0,162,Climber,0.0,11,215
2020,3,Davide Formolo,30,0,hilly,3003,198.0,624,Climber,0.0,6,5
2020,3,Gregor Mühlberger,31,0,hilly,3003,198.0,201,Climber,0.0,9,123
2020,3,Michael Mørkøv,32,0,hilly,3003,198.0,0,Classic,0.0,5,35
2020,3,Elia Viviani,33,0,hilly,3003,198.0,515,Sprint,0.0,90,150
2020,3,Tom Dumoulin,34,0,hilly,3003,198.0,0,TT,0.0,22,0
2020,3,Mads Pedersen,35,0,hilly,3003,198.0,28,Classic,0.0,60,488
2020,3,Egan Bernal,36,0,hilly,3003,198.0,37,GC,0.0,23,483
2020,3,Nikias Arndt,37,0,hilly,3003,198.0,1595,Hills,0.0,7,10
2020,3,Forbidden,38,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Anthony Turgis,39,0,hilly,3003,198.0,126,Classic,0.0,7,312
2020,3,Kévin Ledanois,40,0,hilly,3003,198.0,0,Classic,0.0,0,10
2020,3,Adam Yates,41,0,hilly,3003,198.0,50,Climber,0.0,34,390
2020,3,Miguel López,42,0,hilly,3003,198.0,0,Climber,0.0,0,0
2020,3,Christophe Laporte,43,0,hilly,3003,198.0,49,Classic,0.0,34,554
2020,3,Imanol Erviti,44,0,hilly,3003,198.0,0,GC,0.0,3,77
2020,3,Tiesj Benoot,45,0,hilly,3003,198.0,291,Classic,0.0,4,593
2020,3,Cyril Gautier,46,0,hilly,3003,198.0,0,Classic,0.0,5,12
2020,3,Nelson Oliveira,47,0,hilly,3003,198.0,529,TT,0.0,6,71
2020,3,Warren Barguil,48,0,hilly,3003,198.0,395,Climber,0.0,8,33
2020,3,Forbidden,49,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Nairo Quintana,50,0,hilly,3003,198.0,245,GC,0.0,53,241
2020,3,Nans Peters,51,0,hilly,3003,198.0,917,Classic,0.0,3,90
2020,3,Thibaut Pinot,52,0,hilly,3003,198.0,0,Climber,0.0,33,1146
2020,3,Emanuel Buchmann,53,0,hilly,3003,198.0,667,GC,0.0,5,0
2020,3,Joris Nieuwenhuis,54,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Felix Großschartner,55,0,hilly,3003,198.0,156,GC,0.0,9,193
2020,3,Forbidden,56,0,hilly,3003,198.0,0,TT,0.0,0,0
2020,3,Mikel Landa,57,0,hilly,3003,198.0,380,Climber,0.0,16,40
2020,3,Julian Alaphilippe,58,0,hilly,3003,198.0,58,Classic,0.0,45,57
2020,3,Page not found,59,0,hilly,3003,198.0,0,Climber,0.0,0,0
2020,3,Forbidden,60,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Alejandro Valverde,61,0,hilly,3003,198.0,0,Climber,0.0,133,0
2020,3,Matthieu Ladagnous,62,0,hilly,3003,198.0,0,GC,0.0,11,25
2020,3,Marc Hirschi,63,0,hilly,3003,198.0,130,Classic,0.0,24,67
2020,3,Jens Debusschere,64,0,hilly,3003,198.0,0,Classic,0.0,15,0
2020,3,Connor Swift,65,0,hilly,3003,198.0,571,Classic,0.0,3,65
2020,3,Cyril Barthe,66,0,hilly,3003,198.0,553,Hills,0.0,0,60
2020,3,Romain Bardet,67,0,hilly,3003,198.0,0,Climber,0.0,11,0
2020,3,Daryl Impey,68,0,hilly,3003,198.0,0,Hills,0.0,30,29
2020,3,Sam Bewley,69,0,hilly,3003,198.0,0,TT,0.0,0,10
2020,3,Ryan Gibbons,70,0,hilly,3003,198.0,1414,Hills,0.0,10,10
2020,3,Richard Carapaz,71,0,hilly,3003,198.0,165,Climber,0.0,24,180
2020,3,Primož Roglič,72,0,hilly,3003,198.0,50,Climber,0.0,91,311
2020,3,Forbidden,73,0,hilly,3003,198.0,0,Hills,0.0,0,0
2020,3,George Bennett,74,0,hilly,3003,198.0,321,GC,0.0,4,152
2020,3,Valentin Madouas,75,0,hilly,3003,198.0,187,Classic,0.0,7,78
2020,3,Forbidden,76,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Diego Rosa,77,0,hilly,3003,198.0,0,Climber,0.0,3,0
2020,3,Gorka Izagirre,78,0,hilly,3003,198.0,0,GC,0.0,9,27
2020,3,Stefan Küng,79,0,hilly,3003,198.0,369,TT,0.0,30,20
2020,3,Niklas Eg,80,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Bauke Mollema,81,0,hilly,3003,198.0,401,Climber,0.0,18,15
2020,3,Page not found,82,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Sepp Kuss,83,0,hilly,3003,198.0,69,Climber,0.0,12,228
2020,3,Enric Mas,84,0,hilly,3003,198.0,374,Climber,0.0,6,114
2020,3,Marco Haller,85,0,hilly,3003,198.0,416,Classic,0.0,6,48
2020,3,Forbidden,86,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Forbidden,87,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Matej Mohorič,88,0,hilly,3003,198.0,176,Classic,0.0,25,167
2020,3,Fabio Aru,89,0,hilly,3003,198.0,0,Climber,0.0,9,285
2020,3,Pierre Latour,90,0,hilly,3003,198.0,1019,GC,0.0,7,234
2020,3,Romain Sicard,91,0,hilly,3003,198.0,0,GC,0.0,1,70
2020,3,Alberto Bettiol,92,0,hilly,3003,198.0,104,Classic,0.0,9,141
2020,3,Sergio Higuita,93,0,hilly,3003,198.0,124,Climber,0.0,10,217
2020,3,Neilson Powless,94,0,hilly,3003,198.0,273,Classic,0.0,8,0
2020,3,Nicolas Roche,95,0,hilly,3003,198.0,0,Climber,0.0,12,0
2020,3,Domenico Pozzovivo,96,0,hilly,3003,198.0,296,GC,0.0,13,225
2020,3,Rigoberto Urán,97,0,hilly,3003,198.0,0,Climber,0.0,14,82
2020,3,Toms Skujiņš,98,0,hilly,3003,198.0,118,Classic,0.0,14,53
2020,3,Hugh Carthy,99,0,hilly,3003,198.0,0,GC,0.0,7,10
2020,3,Richie Porte,100,0,hilly,3003,198.0,0,GC,0.0,33,0
2020,3,Pierre Rolland,101,0,hilly,3003,198.0,0,Climber,0.0,12,0
2020,3,Page not found,102,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Max Walscheid,103,0,hilly,3003,198.0,280,Sprint,0.0,13,213
2020,3,Kévin Reza,104,0,hilly,3003,198.0,0,Hills,0.0,0,0
2020,3,Ion Izagirre,105,0,hilly,3003,198.0,44,GC,0.0,19,634
2020,3,Robert Gesink,106,0,hilly,3003,198.0,0,GC,0.0,13,0
2020,3,Ilnur Zakarin,107,0,hilly,3003,198.0,0,GC,0.0,8,0
2020,3,David Gaudu,108,0,hilly,3003,198.0,308,Climber,0.0,13,71
2020,3,Lennard Kämna,109,0,hilly,3003,198.0,362,Climber,0.0,9,39
2020,3,Mikel Nieve,110,0,hilly,3003,198.0,0,Climber,0.0,5,19
2020,3,Nicolas Edet,111,0,hilly,3003,198.0,0,GC,0.0,2,0
2020,3,Page not found,112,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Nils Politt,113,0,hilly,3003,198.0,256,Classic,0.0,8,189
2020,3,Pello Bilbao,114,0,hilly,3003,198.0,63,Climber,0.0,17,419
2020,3,Bob Jungels,115,0,hilly,3003,198.0,570,TT,0.0,27,10
2020,3,Steff Cras,116,0,hilly,3003,198.0,425,GC,0.0,1,46
2020,3,Sonny Colbrelli,117,0,hilly,3003,198.0,0,Classic,0.0,34,180
2020,3,Kasper Asgreen,118,0,hilly,3003,198.0,530,TT,0.0,14,64
2020,3,Dario Cataldo,119,0,hilly,3003,198.0,0,Climber,0.0,5,15
2020,3,Kenny Elissonde,120,0,hilly,3003,198.0,0,Climber,0.0,2,32
2020,3,Rudy Molard,121,0,hilly,3003,198.0,250,Climber,0.0,2,111
2020,3,Maxime Chevalier,122,0,hilly,3003,198.0,0,GC,0.0,0,0
2020,3,Maximilian Schachmann,123,0,hilly,3003,198.0,494,GC,0.0,16,57
2020,3,Lilian Calmejane,124,0,hilly,3003,198.0,0,GC,0.0,12,0
2020,3,Alexis Vuillermoz,125,0,hilly,3003,198.0,0,Climber,0.0,9,31
2020,3,Ben Hermans,126,0,hilly,3003,198.0,0,GC,0.0,19,0
2020,3,Casper Pedersen,127,0,hilly,3003,198.0,576,Classic,0.0,3,84
2020,3,Forbidden,128,0,hilly,3003,198.0,0,TT,0.0,0,0
2020,3,Simon Geschke,129,0,hilly,3003,198.0,0,Climber,0.0,3,208
2020,3,Marco Marcato,130,0,hilly,3003,198.0,0,Classic,0.0,5,20
2020,3,Page not found,131,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Mathieu Burgaudeau,132,0,hilly,3003,198.0,616,Hills,0.0,5,35
2020,3,Guy Niv,133,0,hilly,3003,198.0,0,GC,0.0,1,41
2020,3,André Greipel,134,0,hilly,3003,198.0,0,Sprint,0.0,158,0
2020,3,Dan Martin,135,0,hilly,3003,198.0,0,Climber,0.0,22,0
2020,3,Krists Neilands,136,0,hilly,3003,198.0,358,Classic,0.0,9,106
2020,3,Andrey Amador,137,0,hilly,3003,198.0,0,GC,0.0,2,5
2020,3,Quentin Pacher,138,0,hilly,3003,198.0,572,Hills,0.0,0,72
2020,3,Michael Schär,139,0,hilly,3003,198.0,0,GC,0.0,2,40
2020,3,Harold Tejada,140,0,hilly,3003,198.0,71,Climber,0.0,2,370
2020,3,Jens Keukeleire,141,0,hilly,3003,198.0,0,Classic,0.0,11,61
2020,3,Jonathan Castroviejo,142,0,hilly,3003,198.0,1599,TT,0.0,11,38
2020,3,Forbidden,143,0,hilly,3003,198.0,0,Classic,0.0,0,0
2020,3,Dries Devenyns,144,0,hilly,3003,198.0,0,GC,0.1364,7,60
2020,3,Forbidden,145,0,hilly,3003,198.0,0,Classic,0.1626,0,0
2020,3,Sébastien Reichenbach,146,0,hilly,3003,198.0,0,GC,0.2098,2,47
2020,3,Roger Kluge,147,0,hilly,3003,198.0,0,Sprint,0.3725,5,0
2020,3,Forbidden,148,0,hilly,3003,198.0,0,GC,0.4354,0,0
2020,3,Luke Rowe,149,0,hilly,3003,198.0,0,Classic,0.5089,2,15
2020,3,Carlos Verona,150,0,hilly,3003,198.0,612,GC,0.7607,2,37
2020,3,Roman Kreuziger,151,0,hilly,3003,198.0,0,GC,0.8918,15,20
2020,3,Frederik Frison,152,0,hilly,3003,198.0,1065,Classic,0.8918,0,25
2020,3,Michael Gogl,153,0,hilly,3003,198.0,1022,Classic,0.8918,0,25
2020,3,Fabien Grellier,154,0,hilly,3003,198.0,1954,Classic,0.8918,0,0
2020,3,William Bonnet,155,0,hilly,3003,198.0,0,Classic,0.8918,4,10
2020,3,Tim Declercq,156,0,hilly,3003,198.0,0,Classic,0.8918,0,15
2020,3,Geoffrey Soupe,157,0,hilly,3003,198.0,1283,Sprint,0.8918,4,29
2020,3,Forbidden,158,0,hilly,3003,198.0,0,GC,0.8918,0,0
2020,3,Jan Hirt,159,0,hilly,3003,198.0,376,GC,0.8918,5,160
2020,3,Forbidden,160,0,hilly,3003,198.0,0,Climber,1.1646,0,0
2020,3,Pavel Sivakov,161,0,hilly,3003,198.0,115,GC,1.6315,7,47
2020,3,Michał Kwiatkowski,162,0,hilly,3003,198.0,417,Classic,1.6315,32,40
2020,3,Winner Anacona,163,0,hilly,3003,198.0,0,GC,1.6315,4,0
2020,3,Wout Poels,164,0,hilly,3003,198.0,387,Climber,1.6315,26,142
2020,3,Benoît Cosnefroy,165,0,hilly,3003,198.0,47,Classic,1.6315,25,838
2020,3,Rémi Cavagna,166,0,hilly,3003,198.0,347,TT,1.6315,13,124
2020,3,Mikaël Cherel,167,0,hilly,3003,198.0,0,GC,1.6315,0,56
2020,3,Page not found,168,0,hilly,3003,198.0,0,Classic,1.6315,0,0
2020,3,Tony Martin,169,0,hilly,3003,198.0,0,TT,1.6315,67,164
2020,3,Jérôme Cousin,170,0,hilly,3003,198.0,0,GC,1.6315,2,0
2020,3,Page not found,171,0,hilly,3003,198.0,0,GC,1.6315,0,0
2020,3,Lukas Pöstlberger,172,0,hilly,3003,198.0,0,Classic,2.3712,6,0
2020,4,Primož Roglič,1,1,mountain,3200,160.5,50,Climber,0.0,91,311
2020,4,Tadej Pogačar,2,0,mountain,3200,160.5,1,Climber,0.0,117,1770
2020,4,Guillaume Martin,3,0,mountain,3200,160.5,162,Climber,0.0,11,215
2020,4,Nairo Quintana,4,0,mountain,3200,160.5,245,GC,0.0,53,241
2020,4,Julian Alaphilippe,5,0,mountain,3200,160.5,58,Classic,0.0,45,57
2020,4,Miguel López,6,0,mountain,3200,160.5,0,Climber,0.0,0,0
2020,4,Egan Bernal,7,0,mountain,3200,160.5,37,GC,0.0,23,483
2020,4,Thibaut Pinot,8,0,mountain,3200,160.5,0,Climber,0.0,33,1146
2020,4,Mikel Landa,9,0,mountain,3200,160.5,380,Climber,0.0,16,40
2020,4,Adam Yates,10,0,mountain,3200,160.5,50,Climber,0.0,34,390
2020,4,Tom Dumoulin,11,0,mountain,3200,160.5,0,TT,0.0,22,0
2020,4,Page not found,12,0,mountain,3200,160.5,0,Climber,0.0,0,0
2020,4,Bauke Mollema,13,0,mountain,3200,160.5,401,Climber,0.0,18,15
2020,4,Richie Porte,14,0,mountain,3200,160.5,0,GC,0.0,33,0
2020,4,Rigoberto Urán,15,0,mountain,3200,160.5,0,Climber,0.0,14,82
2020,4,Romain Bardet,16,0,mountain,3200,160.5,0,Climber,0.0,11,0
2020,4,Emanuel Buchmann,17,0,mountain,3200,160.5,667,GC,0.0605,5,0
2020,4,Enric Mas,18,0,mountain,3200,160.5,374,Climber,0.0605,6,114
2020,4,Sepp Kuss,19,0,mountain,3200,160.5,69,Climber,0.0605,12,228
2020,4,Hugh Carthy,20,0,mountain,3200,160.5,0,GC,0.1009,7,10
2020,4,Alejandro Valverde,21,0,mountain,3200,160.5,0,Climber,0.1413,133,0
2020,4,Nicolas Roche,22,0,mountain,3200,160.5,0,Climber,0.1883,12,0
2020,4,Damiano Caruso,23,0,mountain,3200,160.5,188,GC,0.1883,8,273
2020,4,Richard Carapaz,24,0,mountain,3200,160.5,165,Climber,0.1883,24,180
2020,4,Sébastien Reichenbach,25,0,mountain,3200,160.5,0,GC,0.1883,2,47
2020,4,Forbidden,26,0,mountain,3200,160.5,0,GC,0.1883,0,0
2020,4,Sergio Higuita,27,0,mountain,3200,160.5,124,Climber,0.1883,10,217
2020,4,Marc Hirschi,28,0,mountain,3200,160.5,130,Classic,0.2556,24,67
2020,4,Pierre Rolland,29,0,mountain,3200,160.5,0,Climber,0.3834,12,0
2020,4,Davide Formolo,30,0,mountain,3200,160.5,624,Climber,0.3834,6,5
2020,4,Warren Barguil,31,0,mountain,3200,160.5,395,Climber,0.3969,8,33
2020,4,Pierre Latour,32,0,mountain,3200,160.5,1019,GC,0.4372,7,234
2020,4,Page not found,33,0,mountain,3200,160.5,0,GC,0.4708,0,0
2020,4,Kenny Elissonde,34,0,mountain,3200,160.5,0,Climber,0.5045,2,32
2020,4,Domenico Pozzovivo,35,0,mountain,3200,160.5,296,GC,0.5045,13,225
2020,4,Fabio Aru,36,0,mountain,3200,160.5,0,Climber,0.5179,9,285
2020,4,Marc Soler,37,0,mountain,3200,160.5,141,Climber,0.5179,11,184
2020,4,Jonathan Castroviejo,38,0,mountain,3200,160.5,1599,TT,0.5785,11,38
2020,4,Ion Izagirre,39,0,mountain,3200,160.5,44,GC,0.5785,19,634
2020,4,Romain Sicard,40,0,mountain,3200,160.5,0,GC,0.6592,1,70
2020,4,Forbidden,41,0,mountain,3200,160.5,0,TT,0.7601,0,0
2020,4,Winner Anacona,42,0,mountain,3200,160.5,0,GC,0.7601,4,0
2020,4,Pello Bilbao,43,0,mountain,3200,160.5,63,Climber,0.8475,17,419
2020,4,Page not found,44,0,mountain,3200,160.5,0,Classic,0.8879,0,0
2020,4,Mikaël Cherel,45,0,mountain,3200,160.5,0,GC,0.9215,0,56
2020,4,Michał Kwiatkowski,46,0,mountain,3200,160.5,417,Classic,1.1704,32,40
2020,4,David Gaudu,47,0,mountain,3200,160.5,308,Climber,1.2107,13,71
2020,4,Mikel Nieve,48,0,mountain,3200,160.5,0,Climber,1.2376,5,19
2020,4,Page not found,49,0,mountain,3200,160.5,0,GC,1.2376,0,0
2020,4,Rudy Molard,50,0,mountain,3200,160.5,250,Climber,1.2376,2,111
2020,4,George Bennett,51,0,mountain,3200,160.5,321,GC,1.2376,4,152
2020,4,Forbidden,52,0,mountain,3200,160.5,0,Classic,1.2376,0,0
2020,4,Dan Martin,53,0,mountain,3200,160.5,0,Climber,1.2713,22,0
2020,4,Ilnur Zakarin,54,0,mountain,3200,160.5,0,GC,1.3587,8,0
2020,4,Harold Tejada,55,0,mountain,3200,160.5,71,Climber,1.3587,2,370
2020,4,Maximilian Schachmann,56,0,mountain,3200,160.5,494,GC,1.3587,16,57
2020,4,Forbidden,57,0,mountain,3200,160.5,0,GC,1.3587,0,0
2020,4,Niklas Eg,58,0,mountain,3200,160.5,0,GC,1.3587,0,0
2020,4,Lennard Kämna,59,0,mountain,3200,160.5,362,Climber,1.6076,9,39
2020,4,Gregor Mühlberger,60,0,mountain,3200,160.5,201,Climber,1.6076,9,123
2020,4,Jan Polanc,61,0,mountain,3200,160.5,0,GC,1.6076,4,376
2020,4,Neilson Powless,62,0,mountain,3200,160.5,273,Classic,1.6076,8,0
2020,4,Forbidden,63,0,mountain,3200,160.5,0,TT,1.6681,0,0
2020,4,Robert Gesink,64,0,mountain,3200,160.5,0,GC,1.7556,13,0
2020,4,Nicolas Edet,65,0,mountain,3200,160.5,0,GC,1.9708,2,0
2020,4,Bob Jungels,66,0,mountain,3200,160.5,570,TT,2.0986,27,10
2020,4,Page not found,67,0,mountain,3200,160.5,0,Classic,2.3878,0,0
2020,4,Felix Großschartner,68,0,mountain,3200,160.5,156,GC,2.3878,9,193
2020,4,Andrey Amador,69,0,mountain,3200,160.5,0,GC,2.3878,2,5
2020,4,Stefan Küng,70,0,mountain,3200,160.5,369,TT,2.4618,30,20
2020,4,Michael Schär,71,0,mountain,3200,160.5,0,GC,2.4618,2,40
2020,4,Simon Geschke,72,0,mountain,3200,160.5,0,Climber,2.4618,3,208
2020,4,Cyril Gautier,73,0,mountain,3200,160.5,0,Classic,2.5224,5,12
2020,4,Ben Hermans,74,0,mountain,3200,160.5,0,GC,2.7376,19,0
2020,4,Diego Rosa,75,0,mountain,3200,160.5,0,Climber,2.8654,3,0
2020,4,Forbidden,76,0,mountain,3200,160.5,0,Climber,2.8654,0,0
2020,4,Page not found,77,0,mountain,3200,160.5,0,GC,2.8654,0,0
2020,4,Gorka Izagirre,78,0,mountain,3200,160.5,0,GC,2.8654,9,27
2020,4,Page not found,79,0,mountain,3200,160.5,0,GC,3.5515,0,0
2020,4,Nelson Oliveira,80,0,mountain,3200,160.5,529,TT,3.5515,6,71
2020,4,Dario Cataldo,81,0,mountain,3200,160.5,0,Climber,3.7196,5,15
2020,4,Hugo Houle,82,0,mountain,3200,160.5,812,GC,3.7196,3,25
2020,4,Dries Devenyns,83,0,mountain,3200,160.5,0,GC,3.7869,7,60
2020,4,Omar Fraile,84,0,mountain,3200,160.5,1948,Climber,3.9685,8,15
2020,4,Toms Skujiņš,85,0,mountain,3200,160.5,118,Classic,4.7017,14,53
2020,4,Krists Neilands,86,0,mountain,3200,160.5,358,Classic,4.7017,9,106
2020,4,Tony Martin,87,0,mountain,3200,160.5,0,TT,4.7017,67,164
2020,4,Forbidden,88,0,mountain,3200,160.5,0,Hills,4.7017,0,0
2020,4,Carlos Verona,89,0,mountain,3200,160.5,612,GC,4.7017,2,37
2020,4,Lilian Calmejane,90,0,mountain,3200,160.5,0,GC,4.8497,12,0
2020,4,Alexis Vuillermoz,91,0,mountain,3200,160.5,0,Climber,5.0246,9,31
2020,4,Quentin Pacher,92,0,mountain,3200,160.5,572,Hills,5.0246,0,72
2020,4,Clément Venturini,93,0,mountain,3200,160.5,77,Classic,5.0313,5,477
2020,4,Matej Mohorič,94,0,mountain,3200,160.5,176,Classic,5.0515,25,167
2020,4,Jack Bauer,95,0,mountain,3200,160.5,0,TT,5.0515,6,25
2020,4,Forbidden,96,0,mountain,3200,160.5,0,GC,5.0515,0,0
2020,4,Forbidden,97,0,mountain,3200,160.5,0,GC,5.0515,0,0
2020,4,Matthieu Ladagnous,98,0,mountain,3200,160.5,0,GC,5.0515,11,25
2020,4,Alberto Bettiol,99,0,mountain,3200,160.5,104,Classic,5.2062,9,141
2020,4,Jens Keukeleire,100,0,mountain,3200,160.5,0,Classic,5.2062,11,61
2020,4,Forbidden,101,0,mountain,3200,160.5,0,Classic,5.3003,0,0
2020,4,Michael Gogl,102,0,mountain,3200,160.5,1022,Classic,5.3003,0,25
2020,4,Casper Pedersen,103,0,mountain,3200,160.5,576,Classic,5.3003,3,84
2020,4,Luke Rowe,104,0,mountain,3200,160.5,0,Classic,5.3003,2,15
2020,4,Page not found,105,0,mountain,3200,160.5,0,Classic,5.3003,0,0
2020,4,Oliver Naesen,106,0,mountain,3200,160.5,357,Classic,5.6501,5,107
2020,4,Forbidden,107,0,mountain,3200,160.5,0,Classic,5.6501,0,0
2020,4,Imanol Erviti,108,0,mountain,3200,160.5,0,GC,5.6501,3,77
2020,4,Nans Peters,109,0,mountain,3200,160.5,917,Classic,5.6905,3,90
2020,4,Marco Marcato,110,0,mountain,3200,160.5,0,Classic,5.899,5,20
2020,4,Jasper Stuyven,111,0,mountain,3200,160.5,65,Classic,6.5178,9,540
2020,4,Ryan Gibbons,112,0,mountain,3200,160.5,1414,Hills,6.5178,10,10
2020,4,Anthony Turgis,113,0,mountain,3200,160.5,126,Classic,6.5178,7,312
2020,4,Cyril Barthe,114,0,mountain,3200,160.5,553,Hills,6.5178,0,60
2020,4,Maxime Chevalier,115,0,mountain,3200,160.5,0,GC,6.5178,0,0
2020,4,Joris Nieuwenhuis,116,0,mountain,3200,160.5,0,Classic,6.5178,0,0
2020,4,Tiesj Benoot,117,0,mountain,3200,160.5,291,Classic,6.5178,4,593
2020,4,Daryl Impey,118,0,mountain,3200,160.5,0,Hills,6.5178,30,29
2020,4,Nikias Arndt,119,0,mountain,3200,160.5,1595,Hills,6.5178,7,10
2020,4,Tim Declercq,120,0,mountain,3200,160.5,0,Classic,6.5178,0,15
2020,4,Jonas Koch,121,0,mountain,3200,160.5,1600,Hills,6.5178,0,38
2020,4,Forbidden,122,0,mountain,3200,160.5,0,Classic,6.5178,0,0
2020,4,Guy Niv,123,0,mountain,3200,160.5,0,GC,6.5178,1,41
2020,4,Sonny Colbrelli,124,0,mountain,3200,160.5,0,Classic,6.5178,34,180
2020,4,Peter Sagan,125,0,mountain,3200,160.5,0,Classic,6.5178,121,0
2020,4,Daniel Oss,126,0,mountain,3200,160.5,0,Classic,6.5178,2,0
2020,4,Jan Hirt,127,0,mountain,3200,160.5,376,GC,6.5178,5,160
2020,4,Nils Politt,128,0,mountain,3200,160.5,256,Classic,7.5536,8,189
2020,4,Kasper Asgreen,129,0,mountain,3200,160.5,530,TT,7.5873,14,64
2020,4,Lukas Pöstlberger,130,0,mountain,3200,160.5,0,Classic,7.5873,6,0
2020,4,Luka Mezgec,131,0,mountain,3200,160.5,760,Hills,7.5873,19,31
