rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,RCS_ranking
VauquelinKévin,20,0,ITT,720,33.7,0,GC,0.0,0,0
FuglsangJakob,21,0,ITT,720,33.7,0,GC,0.0,0,0
MatthewsMichael,22,0,ITT,720,33.7,0,Classic,0.0,0,0
ArmirailBruno,23,0,ITT,720,33.7,0,TT,0.0,0,0
TratnikJan,24,0,ITT,720,33.7,0,TT,0.0,0,0
MasEnric,25,0,ITT,720,33.7,0,Climber,0.0,0,0
De PlusLaurens,26,0,ITT,720,33.7,0,GC,0.0,0,0
MartinGuillaume,27,0,ITT,720,33.7,0,Climber,0.0,0,0
García PiernaRaúl,28,0,ITT,720,33.7,0,GC,0.0,0,0
StuyvenJasper,29,0,ITT,720,33.7,0,Classic,0.0,0,0
BurgaudeauMathieu,30,0,ITT,720,33.7,0,Hills,0.0,0,0
OnleyOscar,31,0,ITT,720,33.7,0,GC,0.0,0,0
JegatJordan,32,0,ITT,720,33.7,0,Climber,0.0,0,0
GachignardThomas,33,0,ITT,720,33.7,0,GC,0.0,0,0
HindleyJai,34,0,ITT,720,33.7,0,Climber,0.0,0,0
JungelsBob,35,0,ITT,720,33.7,0,TT,0.0,0,0
CicconeGiulio,36,0,ITT,720,33.7,0,Climber,0.0,0,0
BardetRomain,37,0,ITT,720,33.7,0,Climber,0.0,0,0
CrasSteff,38,0,ITT,720,33.7,0,GC,0.0,0,0
MadouasValentin,39,0,ITT,720,33.7,0,Classic,0.0,0,0
HaigJack,40,0,ITT,720,33.7,0,GC,0.0,0,0
WellensTim,41,0,ITT,720,33.7,0,GC,0.0,0,0
van der PoelMathieu,42,0,ITT,720,33.7,0,Classic,0.0,0,0
GoossensKobe,43,0,ITT,720,33.7,0,Classic,0.0,0,0
LemmenBart,44,0,ITT,720,33.7,0,GC,0.0,0,0
VercherMattéo,45,0,ITT,720,33.7,0,Hills,0.0,0,0
MeintjesLouis,46,0,ITT,720,33.7,0,GC,0.0,0,0
RussoClément,47,0,ITT,720,33.7,0,Classic,0.0,0,0
ProdhommeNicolas,48,0,ITT,720,33.7,0,GC,0.0,0,0
BernardJulien,49,0,ITT,720,33.7,0,GC,0.0,0,0
HouleHugo,50,0,ITT,720,33.7,0,GC,0.0,0,0
DurbridgeLuke,51,0,ITT,720,33.7,0,TT,0.0,0,0
GodonDorian,52,0,ITT,720,33.7,0,Hills,0.0,0,0
NeilandsKrists,53,0,ITT,720,33.7,0,Classic,0.0,0,0
ChampoussinClément,54,0,ITT,720,33.7,0,Climber,0.0,0,0
ThomasGeraint,55,0,ITT,720,33.7,0,GC,0.0,0,0
GauduDavid,56,0,ITT,720,33.7,0,Climber,0.0,0,0
MohoričMatej,57,0,ITT,720,33.7,0,Classic,0.0,0,0
Juul-JensenChristopher,58,0,ITT,720,33.7,0,GC,0.0,0,0
BarguilWarren,59,0,ITT,720,33.7,0,Climber,0.0,0,0
van den BroekFrank,60,0,ITT,720,33.7,0,GC,0.0,0,0
LauranceAxel,61,0,ITT,720,33.7,0,Hills,0.0,0,0
GeschkeSimon,62,0,ITT,720,33.7,0,Climber,0.0,0,0
LazkanoOier,63,0,ITT,720,33.7,0,Classic,0.0,0,0
PetersNans,64,0,ITT,720,33.7,0,Classic,0.0,0,0
OliveiraNelson,65,0,ITT,720,33.7,0,TT,0.0,0,0
FormoloDavide,66,0,ITT,720,33.7,0,Climber,0.0,0,0
BernalEgan,67,0,ITT,720,33.7,0,GC,0.0,0,0
MühlbergerGregor,68,0,ITT,720,33.7,0,Climber,0.0,0,0
GrignardSébastien,69,0,ITT,720,33.7,0,Classic,0.0,0,0
PolittNils,70,0,ITT,720,33.7,0,Classic,0.0,0,0
QuinnSean,71,0,ITT,720,33.7,0,GC,0.0,0,0
ZingleAxel,72,0,ITT,720,33.7,0,Classic,0.0,0,0
GrellierFabien,73,0,ITT,720,33.7,0,Classic,0.0,0,0
GibbonsRyan,74,0,ITT,720,33.7,0,Hills,0.0,0,0
VanhouckeHarm,75,0,ITT,720,33.7,0,GC,0.0,0,0
KulsetJohannes,76,0,ITT,720,33.7,0,GC,0.0,0,0
RodríguezCristián,77,0,ITT,720,33.7,0,GC,0.0,0,0
KeldermanWilco,78,0,ITT,720,33.7,0,GC,0.0,0,0
JohannessenTobias Halland,79,0,ITT,720,33.7,0,Climber,0.0,0,0
BeullensCedric,80,0,ITT,720,33.7,0,Classic,0.0,0,0
PageHugo,81,0,ITT,720,33.7,0,Classic,0.0,0,0
SivakovPavel,82,0,ITT,720,33.7,0,GC,0.0,0,0
RomoJavier,83,0,ITT,720,33.7,0,GC,0.0,0,0
BisseggerStefan,84,0,ITT,720,33.7,0,TT,0.0,0,0
VeronaCarlos,85,0,ITT,720,33.7,0,GC,0.0,0,0
BolCees,86,0,ITT,720,33.7,0,Sprint,0.0,0,0
TillerRasmus,87,0,ITT,720,33.7,0,Classic,0.0,0,0
Van MoerBrent,88,0,ITT,720,33.7,0,Classic,0.0,0,0
LaporteChristophe,89,0,ITT,720,33.7,0,Classic,0.0,0,0
van den BergMarijn,90,0,ITT,720,33.7,0,Hills,0.0,0,0
GenietsKevin,91,0,ITT,720,33.7,0,Classic,0.0,0,0
CoquardBryan,92,0,ITT,720,33.7,0,Sprint,0.0,0,0
AbrahamsenJonas,93,0,ITT,720,33.7,0,Classic,0.0,0,0
ZimmermannGeorg,94,0,ITT,720,33.7,0,Classic,0.0,0,0
RexLaurenz,95,0,ITT,720,33.7,0,Classic,0.0,0,0
CortMagnus,96,0,ITT,720,33.7,0,Hills,0.0,0,0
PoelsWout,97,0,ITT,720,33.7,0,Climber,0.0,0,0
EikingOdd Christian,98,0,ITT,720,33.7,0,GC,0.0,0,0
van PoppelDanny,99,0,ITT,720,33.7,0,Sprint,0.0,0,0
DriznersJarrad,100,0,ITT,720,33.7,0,GC,0.0,0,0
VermeerschGianni,101,0,ITT,720,33.7,0,Classic,0.0,0,0
CostaRui,102,0,ITT,720,33.7,0,GC,0.0,0,0
GallFelix,103,0,ITT,720,33.7,0,Climber,0.0,0,0
PhilipsenJasper,104,0,ITT,720,33.7,0,Sprint,0.0,0,0
CastroviejoJonathan,105,0,ITT,720,33.7,0,TT,0.0,0,0
LapeiraPaul,106,0,ITT,720,33.7,0,Classic,0.0,0,0
BenootTiesj,107,0,ITT,720,33.7,0,Classic,0.0,0,0
TurgisAnthony,108,0,ITT,720,33.7,0,Classic,0.0,0,0
DillierSilvan,109,0,ITT,720,33.7,0,Classic,0.0,0,0
HealyBen,110,0,ITT,720,33.7,0,Climber,0.0,0,0
HirtJan,111,0,ITT,720,33.7,0,GC,0.0,0,0
TurnerBen,112,0,ITT,720,33.7,0,Hills,0.0,0,0
BalleriniDavide,113,0,ITT,720,33.7,0,Classic,0.0,0,0
GhysRobbe,114,0,ITT,720,33.7,0,Classic,0.0,0,0
DenzNico,115,0,ITT,720,33.7,0,Hills,0.0,0,0
AranburuAlex,116,0,ITT,720,33.7,0,Classic,0.0,0,0
De LieArnaud,117,0,ITT,720,33.7,0,Classic,0.0,0,0
MezgecLuka,118,0,ITT,720,33.7,0,Hills,0.0,0,0
MosconGianni,119,0,ITT,720,33.7,0,Classic,0.0,0,0
van AertWout,120,0,ITT,720,33.7,0,Classic,0.0,0,0
TeunissenMike,121,0,ITT,720,33.7,0,Classic,0.0,0,0
CarapazRichard,122,0,ITT,720,33.7,0,Climber,0.0,0,0
DegenkolbJohn,123,0,ITT,720,33.7,0,Classic,0.0,0,0
LampaertYves,124,0,ITT,720,33.7,0,Classic,0.0,0,0
SkujiņšToms,125,0,ITT,720,33.7,0,Classic,0.0,0,0
MozzatoLuca,126,0,ITT,720,33.7,0,Classic,0.0,0,0
KristoffAlexander,127,0,ITT,720,33.7,0,Classic,0.0,0,0
KwiatkowskiMichał,128,0,ITT,720,33.7,0,Classic,0.0,0,0
McLayDaniel,129,0,ITT,720,33.7,0,Sprint,0.0,0,0
AckermannPascal,130,0,ITT,720,33.7,0,Sprint,0.0,0,0
HallerMarco,131,0,ITT,720,33.7,0,Classic,0.0,0,0
AllegaertPiet,132,0,ITT,720,33.7,0,Classic,0.0,0,0
NaesenOliver,133,0,ITT,720,33.7,0,Classic,0.0,0,0
CavendishMark,134,0,ITT,720,33.7,0,Sprint,0.0,0,0
GirmayBiniam,135,0,ITT,720,33.7,0,Classic,0.0,0,0
WilliamsStephen,136,0,ITT,720,33.7,0,GC,0.0,0,0
DujardinSandy,137,0,ITT,720,33.7,0,Classic,0.0,0,0
WærenskjoldSøren,138,0,ITT,720,33.7,0,Classic,0.0,0,0
ArndtNikias,139,0,ITT,720,33.7,0,Hills,0.0,0,0
SolerMarc,140,0,ITT,720,33.7,0,Climber,0.0,0,0
GroenewegenDylan,141,0,ITT,720,33.7,0,Sprint,0.0,0,0
